txDigest;day;month;year;sender;nftId;nameRecordIds;labels;totalSui
bVM9RtgXQYXeB3poDJUWtn5Jog7Yyawgi7Tqu1hjvxW;12;1;2024;0x7d1660da914a945471cf6bd264626caacc49796b53a244ccd5cb5a6a612153b8;0x34847be1202e1f2e0f9c90a9a53e8c18eb927550356c84e732732beea8fe0e2a;0xad9b0f294dc78563792040f6dfba5eaf35d09a9bc1c7cd04c37c00a194cb0def;mudkip.sui;20
8VSzh5P1n521d6sEeVL6Pk9LSDhkEEybLBHGbYJGb5Qb;12;1;2024;0x0dd122d9c5feb2c21de4dde34fb012c0ddfe7ea4a1b22399a6946383ab408a6e;0xa520e2c570ef052ae99b51ea90d7e6038ca8ef9dbc523d8784e06f798bae5f3f;0xc0dcbaeee527d1601d1b56fc2d76df714bd4c85be18254b6b83b4f65e14b1a56;revelation.sui;20
EqGXXa2kVQE6pcX7qhC4FXP7YMR5WWoxhhSAVn5DRrTP;12;1;2024;0xe720432c640fc703546f076cf9c05725b71d12d33ec7d7c8f92bcb2188d76954;0xce1953ec4abc0289902cbd3db508d5acdb00fbd5ea2b48b111974bc98e5048e9;0xf815ba4c3012d4cab98e28b5e37418bc46ed9418d280d117c3cb267bd0c2684c;burry.sui;20
5dj1Z5gdbrT6hhdrktckuKFySTwCQtyEthsfZGX8F5tr;12;1;2024;0x89d8e28468841d02d9ec6eadd98b971063d324d650ac7fbcd26f7ed46b870988;0xacafa0c40ba061894aafb0cd9196df70122149daf1ea741d95895be9f6902ac1;0xb2b99ef71ebb9fc7b5fe0dca4dbb77088fb27146c28611949fd59526b25d13b1;fibonacci.sui;20
GhLedr93RcYwqVfZ9Jxamn3mZyNcwsGVDX7PxzfTu71J;12;1;2024;0xca5f17ecae76dc81f8bc87ff8b7e7645a6e99e5d72ebf54d8221f93095297b73;0xaa51f76346f51fb79295454d9f6f47b394bb7f288cd70c0ae6b98fd5e517c1da;0x1e42b66f3f4155772dd9a4072fe8c91f9b119e73849ae2d15258b1aaadc97a07;sceat.sui;20
CnJUwqGBAZZmamfMtwqjX92EwTkEZRYAWUKXyDrDXcv1;12;1;2024;0x2171e6765f427e061ad01c3a50a555f9e94f523e9674ae58de21fb495d73d455;0x109423df3b3986a1d670e7b1e85565dbacdfe941f33931105c5dc843c6bc8757;0x346bc27613da02fa41cd92afce63459338dfae14f05834f844853fd7470afb9c;kurdistan.sui;20
G4aCJCko41o3VNBB21nc7t11N19rJYe3MSBNbQHLY13i;11;1;2024;0xd4e3467bb5541cbd4338cabf334f86d7dbbd66267782eb669563894edee80163;0x5523a9dda9696edf7e31c46b122822617baa81420db6170e2d041682f9cd19a2;0x7410467abccd9ba3a46295c5376cd3cb7b724de8cf59122f76f7bc0fd78735b9;dwflabs.sui;20
5kGvWpb9wzzDSg9aSEq1PxZ54NtXPnQNxtPhfNx395cg;11;1;2024;0x1b2e893cb5164f2f48bd65f77ea76c14d025d8577ab89f2b40a7af0376a8584c;0xe3db7427556b8de00414494079196b0837e5d921ca2b9b57be7e32c5e3142848;0xacb2ccc9a801e572547bec745334f5365788f3ce782cd64d4d33502ad1d64ce2;goodness.sui;20
3x2Q8vZsSZbeiqT1LVKKiP5p1ebet6RVDNhAjYfFvEuV;11;1;2024;0x9ca935b34242aecd0c905135fb8ade2ff3ba6922028033e6466ba42e2e6d64ae;0x536182213f26c792c380c1bef872c1e92f8c6de4e3cc058d7bef470c3fb638d9;0x83e357fb1ed531900798b48fc9d78d0077d3918441ca4e223e2fe543c4429015;zbicgniew.sui;20
CMNAfkcKJFxZ3US4uFdgUMeYeNhzAMbXQXBCndYuNhf5;11;1;2024;0xb74b3e0a137eb27baf561fb67efd41c9fe12914655a8feca4c020281f63476c8;0x03890a9697062bc14ed7c9bdbde7a2ec202cda815a4ee02b5e1cc3db5907b131;0x256db7035c708350dcd6b8a67ba19f0f55108d37604dd25230165157741fbe87;killimgtime.sui;20
726QS95eTUaeBdVGRerwKLcB6cdmgBwfmMPR8uvS6s8C;11;1;2024;0xb5a2318ae4e8af820641f185db619b0da532e35d2ed5b4a45aa2460453eb4507;0x47f6ac7ea01ad462219ff39b8e1a37ecabad8dfcd996ec7a9993ade6fcae5a16;0xad18a11dcfdb292b2f2f7f935bf98067b0c494dddc7ee62cad7eee9839969ce5;wind.sui;100
Gf3pFfSEnq56uHoeCqhUSVuhM8GwMVapfRaqSb6oDWVR;11;1;2024;0x96b3f5a04ee766a903b96df8b8a16af1f769f9042c1958316b6eed1d5a26b3cd;0x69e2fe427f6830a5850986c0a3c9b9e510299eb880c5ec50c5465034508a0736;0x22c6693a4482653b19e3819424479ec2369538d1313c6bfb5425c6dcb215045d;gardevoir.sui;20
ErR4giSG85wieLzvcs7oM36eLjB6KKCszz98aLGoanm8;11;1;2024;0x96b3f5a04ee766a903b96df8b8a16af1f769f9042c1958316b6eed1d5a26b3cd;0x363b8c9b5c502f89ffeda584203c74ab2db66324ed232225cf05eb7a00b4e8b2;0x70b3da7c9002a460fd1c22cd6648b73c4137595193f91f2fa6d127521f598f49;kirlia.sui;20
8Bm913uJx98ngbGfxSiXF7KGNyrXyjVPBSqbF2QhaaR2;11;1;2024;0x96b3f5a04ee766a903b96df8b8a16af1f769f9042c1958316b6eed1d5a26b3cd;0xe71f6d9def8d0022ec1ad54146fd0f408bfc4fd6242829e0864fd18b23ab65ad;0x23b852e8058be6d776def4a36440868b79c055ac779278383368598b15e0a6e3;ralts.sui;20
8GFVNMZ6inwtF6P1h3ejV4dK9hTrChhgqKR2ZyHhuJ8s;11;1;2024;0xad278ee57457094e66e680188ab8cbe8ff163beba0d2880010a5d9a4f5e8e19f;0xc8303e981a61d3e3a186bd2e5a76a7a0954024d4da95f0656fb23db7ffdc4992;0xec41d5607891d1f67106264062d632489a54a6a31379fb781ca2542a4cb2a7c2;bluesky.sui;20
5H6L4UaYqpkxUfGgEzRq48gujcr6PeU5KDDRtWtUCWdT;11;1;2024;0xb562a91cc4ce631586f202262294b51a095c71ed13a1f51a32114bfdb4667ece;0x3b44736133a766ec52847d5f2d886ad16cd8c427a3b263fcb9cc50edca3fb56c;0x86787bb9886ecc769a2d4a4808170f2ff4d4419df9a537f90afe7b7122b7d8ef;giles.sui;20
FQkPQ6kiZrAf75XQWpWwez9owR9H9DJWiDRu5SuvEVH7;11;1;2024;0x89d8e28468841d02d9ec6eadd98b971063d324d650ac7fbcd26f7ed46b870988;0x1849ca034bc902eeb6e3897cf9ad19b8cf8fc96bf060f8f5834cfb5a3ed4af3f;0x255ab17f5d36094f10e886c8d3c435ef38f5e1254a3b2346a6fc40b28163d1d7;hsui.sui;100
JCPCRmfA3vbuZ2NxAubiQQF1hNiiZja7bMGT6e6HwELC;11;1;2024;0xad278ee57457094e66e680188ab8cbe8ff163beba0d2880010a5d9a4f5e8e19f;0x9f5aa6fc94586d2136675338a2dc8b5bee2ed53122b49ab1aab176fe80985faf;0x9724fe1749be1c0ec80178f1fc5822306da372307c487f8421e9e2f1b59bfbf4;sandiego.sui;20
pE44xNA3ax8t1hqLCFma3naU6h7MVzHmRYsw9HFJDEm;11;1;2024;0xad278ee57457094e66e680188ab8cbe8ff163beba0d2880010a5d9a4f5e8e19f;0xcfdeb826fcf88d2a2cd9840acbefb59963dd68e5f955f67fdc7d9b1460a2db46;0x97120992aa6047a11303f889bcad6659dc123207fd429f584dc12741b9b77c88;merch.sui;20
FSEBsnxzGRjHpEgRSHcSDntPfyLcB5NPJHwewTMR3dDg;11;1;2024;0xad278ee57457094e66e680188ab8cbe8ff163beba0d2880010a5d9a4f5e8e19f;0xf684f86bc7b1880313ca01e5272c1959db55e98700538f98ac9e12c496aeb568;0xaf41f46cc104ecc87353f7769f3cc856257d0ee3bec282f75ff3fc3f9c90085e;addidas.sui;20
HZLUaHutGy7Lv7GMsruc3sPzdpuVBvRsXiYfY5an3qZm;11;1;2024;0x5768216ede0466eb7e6e70b5fc72362062c24ad26aa204e276f89f6cf2ec9928;0x44f2fdba4983186e4d89eec91d1a1e69f856495582697e95609eb9643bf70c30;0x502543658660789d1080197d8283867f0439808bee252f908005dc5240c01bc3;ting456.sui;20
HkkZvsggCwBmp3ZyixPuAAacpGQUpsxVAuKCwdw3bSGe;11;1;2024;0x0dd122d9c5feb2c21de4dde34fb012c0ddfe7ea4a1b22399a6946383ab408a6e;0xc486b075695cd1942d439d4239b07fe5f35f460a7ff23bc945ab6309ab3c435d;0xf0bda93494f5677b51531228b0570081ed25fea90545357a9594a1d5cd360398;mcafee.sui;20
Fp8p3PcmBKRvTEsrd5b6x8HLPyKVP73a4ujzxoD1C3Ec;11;1;2024;0xfb48d1278d4c7d05b372041fbada0751fb89865f53d96712be871572970f5aed;0x117a004d3e57e0856b431001ae97af0d6aaddccb8375c56d801c76a520423f0d;0x5c92787506ffc3efc6a71df4249607a53b6e2a9ae6f5e8a8bedbac741b4eb682;faizfaizan.sui;20
3ra8wrVE73Vhy8rETJwwtPyEfZ5jf268K4fxvp4fhRVJ;11;1;2024;0x9a3c81fd1629cdad5fe2127b55f68d1736cc9c527be755947cd18dc85d009379;0xe311660566bbce405d82fa22bd62e43180b15533fb852b19db3d47b7f33b890d;0x55bb38ba2337b3e2c512e0d6db324d5790003f202a511719d23d09b43883c80a;samsungelectronics.sui;20
5WsVuuwJqbRMiaJ4kQEQr6KbE5yLWkii3EaSaTt3PRZK;11;1;2024;0xafdf84faba14772119894883bd1bd1430af6615b2261a59231b8efe6e053c94f;0x5be0da77d3a32b48ad90083c24682ef5a03ac342fdf3731f0ccf5321835ada61;0x1cd7b123b7517fdb5ca3739b87577b32887d4e750c49308083ee4810a6a47058;duriandefi.sui;20
JJE35wKAaHP1t9rYUM5x8VbaeGRTLbsVZjuAY9NuMid;11;1;2024;0x9a3c81fd1629cdad5fe2127b55f68d1736cc9c527be755947cd18dc85d009379;0xe6735ed9939846c9f2cdd4e53b1dfd85efa39b375e33aa62767604134216f6cd;0x9a92c2e09e2749e5137b8fa1c6ce814f5ef2de5b94905e5c47fe356f23f53615;doomsday.sui;20
7AFf76boujXWVTNyY2pmU4jtpNbxAtfAaEe9tskCLuvh;11;1;2024;0x88c950e227cf964fe151fc4e61009dba008e26d9aaa64a10c0c53c39390be12a;0xa4f20f917725720612e344b4562b5f491c61eea938cb52d7cc8734d4969876bb;0xa4fd637c4ff69a323b9dfce2db2e9ee44caa3b154269b29044c8734cca0cf19c;suipetsofficial.sui;20
7UDLBKyCsLPoRwgxz87MBUbWAdWQ7Sfb69eoA2zQmh2r;11;1;2024;0x5383e2ff2c887aa8c8cb35596c71dba665e3bbff2dfc7c2d442fddf57bda6ecd;0x9b6c48cbc2593371da848019e4e7b04f2dd7a400cfef46cb52ea9a1671eeb222;0x66ecb5f6ebdaadfb49e2b131ee5ee28501754c913bd1aa90c8c53922f8ec63b9;hodlkin.sui;20
GNVhWNYeu4bh85rLrYY26m2ZSp3BHZZq5FdG6pWVM3zZ;11;1;2024;0x6ce81750186ccbcd2c3d306fa5fd7efde160bdfb94fa5ff3e3f25df0bb9e0eb5;0xfdcc80c9010cf2d40f2cb1a17d7fb2e85c5c9a4f9781d0af875c6b7e3a943b20;0xdf56e0d736712983e9e63dc4c60f3eb092090f8fb49e77c8b68190da7ea7003f;suigoi.sui;20
8QBYrsP5ZnbQiAP8pJp9Uqppdn9CUkx129r6uRJGrh6k;11;1;2024;0x49f8155587c60d041696ca4b5a08abf4b1b1a1a677fe91ef0ee2f8a46b524fe4;0x940a4f76435523d54fda1fb9c1e11ae5279cf701b5d3ed6bb8b82ec0617abde8;0x83d67b8ed9fc9fcaf754d9471da7ec8c7499229135e465d57ae16caf68323873;lucid.sui;20
6oFH1J5GEsca6SwFGAWLoG56sjqYLL9Px3Vh8Q1E9Lce;11;1;2024;0x8d55bc03fb3b897ecfb4a470aadaf0d2ef773ee4d5ee0ebc5686c0567f995c87;0x4ba61e27c6305cd74f5fb440bd39107528a1599e9cfb9ae99dce2cc743b038ec;0x093c72140d7161d5180bae7576a21a9fc22196383bb8b76c574ef31f611ff97b;zuki.sui;100
6qiwbXxvrdj7iPqPSkGkWq6tMpiVDMR6JtUfzyH5z69t;10;1;2024;0x3e02e57d27c23e66d4bb5b0ea157a886a0aa5cb8904f9f305f2783e7b5150cc6;0xca28afe18e828dc4eea08243eb5362e2ea6fe79417e36fee8979fd59df76fb7e;0xa1c39363a7fe1e5c0f6190cbd4baa2843ed8b8a8d7bbaa034032f96e142f3f4c;gjesst4519.sui;20
Dsgd46a6H9dyXpdvqtckLaTjCwfLyTiQjSa4YhXAvHYv;10;1;2024;0x9436e6fe58a01e2e052886be8d7288b9bc18cba698c705e8146a07daa04e8357;0x847a537d2d0d491f14d34e5327f9ef20f90580c60d5b062a6f006c36ce5a6655;0x0670e6f40e73bcefbfb3a8836b589149b1e2ebd7e375c1130bee70b147b7f318;elder.sui;20
AhP2wJXZHF4RkTeznanKGeKBAiX9ECxF3SY4wkbm6hPn;10;1;2024;0x52524dcdd9d56fd051ab066aa6a854869cd83f796838fdaf048dc3b6ebbf80b3;0x952ce5b2da558cbfe18ba065fc8a888cfbc2c4a7d39e9e26251b9fcc7e7499ee;0xddd80e9047339db85b8a8cd5642d1c2e3ba78eb4c22d7766fb1637e49a283779;landon.sui;20
Gu3Eetm49XYVPf3dWNKdTZdN5akjj147BW69g4Y9J3am;10;1;2024;0x9f9b9e86510ac040c025c2dc07ea76e486f8a7012172ca56ac33c1a6f18d1444;0xc161ab57961f2f229852bb12778705305c25c241dfd2b9e4630577d0516f7219;0x477b2173e71d1fc2bb63aa2088e5d22a78e405f935b97cfdd79ccecb087fc2c4;mitch.sui;20
2DafAaDZcs18Uy1iZN67ow9gCGUwuUmYDm63Ykn7z7MP;10;1;2024;0xeb52e17589af32a674966eddff9a6644fc8acf33b27966607d842b2dd87c5200;0x1129fb3efc12f3d356effed221d153c657fc47651fd8f8437f0c03aa638ea1a5;0x80fb6323c6557a4f85294b31242cf75342243e993f4525d3a77bcd40d84ac0d2;nobles.sui;20
6ya7k88EszuyprH1L5bhJ5RNgxBZfzWDUiXKjVtMSAUS;10;1;2024;0x27297dc85752bc9c702042f990197d42787a257c17a10aea5a98a60a3ea1bb7b;0xcf1ee97a0b54feb3c960e64c77acb1b5420d2726b2b18ae676f055cd1e0e92c3;0x1625f3ec1942b4638e028507c21171541802b7059eed2b5ec0158b843135b41f;restake.sui;20
C2Wb1oV6HWJyxdzsqaMCfKbXdF2uZZWEwJuAg7EyG95M;10;1;2024;0x4dfccdd30cff3d26f60ce3adf997afe4a4b9c50374ad02c442c9263f52c2100b;0xeb5fb01e7d4ce2347a9692bd537e934e1a8597dce117559d4e3117bb755d7834;0x526cb743b1697d0db0e2c8cdfa6056085f29d7532f7290d8c789da77eb0d2c99;mihyu.sui;20
Dwrkptu2WxvBfiUcUXo5MVt9AcM9vJLqDV1okV38jF3d;10;1;2024;0xc0485527b42d0c30ead6b174f8e83114eef11cee6321bffe97a89dd90071ca29;0xa9c7a7915f595dacd4f57e1d8a6c4ea0cd5150c1c617a998701495f8e24e6e9f;0x26694d7ad4100afbfa005ea3de7b1c8dfdb74aa31e2364239752ad3774d71caa;suitoshinakamoto.sui;20
CWvihbVG24BG56XZvsSEYTbSgVRJpzfyidUMbnvi1iGj;10;1;2024;0xf848033023694f84f0762278b8ccd8fefac230b0fedb6d90f4ed3ac3148700b6;0xbb73b4c4f934e90d2b9341843abe8fe2dc6ebcf2450a8a80709b7c419a09860c;0xc2cdfcc019aed36d313d955a9b26078663663752827e95fd939c6cc89ce41b47;oxford.sui;20
35X3CbxZPNfoD66sn9YAbY95iRgcSg57mW5sd1Zpes2z;10;1;2024;0x27c8607c678db7dc635a504e3d514a72ffdebf6847e5a8070a4bbf24583ced0e;0xcc084c4aa7ec21314a94eb0f102cd8ebf2c30673cf80370004e9772f8b936613;0x7f153920179b03a01123f3698d4d19471c1f95e4a3a781a6a5203da103cefb37;error149.sui;20
G27aQLtCgnKe8MqyoMF89RVUophJHbbNmXEavP9WTXjW;10;1;2024;0x7bf6055b20670f18240f1ecf7548238fbeb77469e98cf9b85accc4a365f82180;0x757b8e7db97d778157431f196b5949cd9c37cb8c707ea0c6cec222b7829a0a9e;0x458aa6371086a34bb965963fdb7be617dbe16270f63231e9f8359fdc27e2b9d5;ezkobear.sui;20
HuAzN9Hc5VD2w9omZmWx2ZRavY8ESiHf4zs5EWkB1wB7;10;1;2024;0x7bf6055b20670f18240f1ecf7548238fbeb77469e98cf9b85accc4a365f82180;0x011167bb3fffb4d6825b26c983404f31080ba07cb53760f82b3cd7f1ec7c13d6;0x6ecbd992449677bc248cc7c95d2abe51a631de70c8a9f672bf2b988d1855e03f;suilana.sui;20
BR1NLBQws5y6WADr63TwK5ycQAx4nBiToSRYDztNY82A;10;1;2024;0x81f4d3194a26292388821bef67d5fc6a80e8c1d30fba4503bf1d0041008337c8;0xc1419d8d8a886575ca413004203131bce034fc1faeded3701ab6986b6f55e604;0xac812891e96d85062065b515779a584e7fc43d3cdb8e0180586d3a4ff891a6eb;bullseye.sui;20
BDGZejLnxmMqq2Uv8V1A4bMeD73FriKXGevti97jiE7;10;1;2024;0xac8970f676b95433cabf917a667c7cdc791b41f9a1c06436808dab1f3ec5220d;0x2d9719ae591cf568c865905657ef5acb32317fac2498377f83ccc0be8bc68963;0x4f978622f6a00715ab52a53e38c6851827774f74efbd24a1c4f65ecb67bccc9f;parliment.sui;20
BbCnvxfji1d82ptCLsnMzuw82BAT32sTaJpFuZk9nass;10;1;2024;0x47513edfeda29ec81bc12d86765f287b0bb75ce625a4803455917b09a4c17275;0xa2600ca0db11f4bc589db31c7d6f4e0f0cc7018934f85b1fd5d661a78bea4570;0x463bff8485bb71ffb2e9a6a02d26c892e1675fddeb5ab6e4b2b7f4ec9f1c0596;swell.sui;20
6byqFmdKbv2Ed6sK6ZRe1tN8QGooADBLB8G29tnZABHF;10;1;2024;0x10ebb25e73d1d9762926f1a85fd10a61d3651e1d9c03403b6e04be395807911e;0xa142eb35acc54bccbdc65b3fe403f5eaece1e71ad595857bc0e9fabd15b91b0a;0xaa71e47ff82d5133093b7f8dd80c89bc17c97b60048d0990bd705f9f26e8bc51;suipets.sui;20
AX1KdbgWEqHFmA64ZJyKu5hqXw9Mu7RTpkCfthSQ42gM;10;1;2024;0xd8e6a92c663238bba94c9c05906c9fad1521e0a6b3eaaa1c8d70daac35221e00;0xe5a6923a2690281f6249045839bc4ed037f4692306a7cd37c5950db2a3678647;0x12e6fd849c65c0eed32daac82f7808cf9d0c8917971eaa877c3cbdb2d5accdcd;capitalchaos.sui;20
FkghpmSQgJEKt2eWQWtNDyJ8FxqdQVDqaiB7qXytnv2y;10;1;2024;0x4fb6bb32eb3f5e495430e00233d3f21354088eee6e2b2e0c25c11815f90eea53;0x0697706a638551494d07affbc5803263ac801f324b457d4f5161e4922aa58a60;0xf3883475827d0ac0c1ee241825e622e65f1c3ab55c8035e3228906ebba1457c0;buckyou.sui;20
HgPQvh95oHi7XJZ1NMvMSRKRYR1VwHfUppYQ3yct7KHN;10;1;2024;0x36f8b20d56e91164521939ed2c450555bac577c4d985a4f4443fb2a02aebec6c;0x10131b33369cbf87c5853f5fca81dbf9658f93446fcafdd906013efc7b11fec6;0xe2ca98310b35b501038f0c9cb75e6b22b1aaba06463f03ae068d605f7aa1f68a;diablo.sui;20
FQXi2t4JoHohpRwDp9tQbryg88yMYrPndVp5FzmtV7ug;10;1;2024;0xac8970f676b95433cabf917a667c7cdc791b41f9a1c06436808dab1f3ec5220d;0x2fa00dd06bc6ba0781e43eea47b470b4d2e182c5c2371d7f5c871f897935aa48;0x5f3ab191b92767aa01ddda496156dfea70bb6d0908ff1f9df1ab98d783d1a191;suckdeeznutz.sui;20
2iGFZLobJB3yPtotcLqNt7ETUZHcfxwUxoikJJP1TBnP;10;1;2024;0x61bf63f60f00d82b3b1fd31b81b6c9d0fe1e1a4c7b89dec6049571a3abae0863;0xbb6cb080858bbeafde04b8244e93ebdf82b80a0a76e32091906a8ee6408ed7fd;0xd9f47e3f8bbaac57fb2d7f63316e08e2f6b30b23b53a5233dcabe3cbdacd291b;fuckoff.sui;20
7YaCWAaBz1PzAbReWBmdRMmLKrZ3TQTf5YF1gy9uVxmo;10;1;2024;0xac8970f676b95433cabf917a667c7cdc791b41f9a1c06436808dab1f3ec5220d;0x5f13d4b5d7b909199754a018cddbd4abff1cc5a482fe106d00baa15c134b9abf;0xb958c2a54e1223f16a93a473a0d8e6262c9792491dba1af392b3dc803ad7f058;chrisisgaysui.sui;20
WSzWC6mEYa9ojFZd8ewEE997Gi4g2Mwvit1jnKfqLvR;10;1;2024;0x0965bfc2cfc77c47921c70694d3aef7871949c0fef70a5cea32f5dd874b1993f;0xaefb2a1c30090dc198625f659b6d43aac06e3c6dcdd0ef04e4df05f4ab2f66a1;0x61d0da4d4251851ab5ff844254580d38fafbdd9e0a2cba424be3f3446354df7b;aping.sui;20
8f8CxczPksH1MM317S9yoFSDsVFajzf9GPwbcUYtwpMg;10;1;2024;0x2e8dbf934de7e1c24a3cd0cbeb448b0a423bb5e1c33266f90ad4ec38db025954;0x0bc67fbcbce0d748f9a6be85b1dec9a08ebda58b49b05691b11aab0766ca890f;0x506d9e935ff4ac70cc20f1026aac1cfbc0fe847ddcd6e12e7f21cd9d148c7072;marty.sui;20
YEq7rU6sovaZ9YVzNHK5myKyP7TcuhWid5TdVoYK4eC;10;1;2024;0x2e8dbf934de7e1c24a3cd0cbeb448b0a423bb5e1c33266f90ad4ec38db025954;0x997879fec3da55d46e1bd43482372da4aca1ef6cfd81f63f6ad72943253debcb;0x96671d2200a94cda5e39b0f9b571f3337072c7596bec227447ac5bf4d54bdfeb;cidal.sui;20
7GUdmwEM2qHM7txVXi5FUixBsD248xVYdpNx1qNzVGfg;10;1;2024;0x2e8dbf934de7e1c24a3cd0cbeb448b0a423bb5e1c33266f90ad4ec38db025954;0x83263e0ded1899ac3911593f83c2ffffd42c2bfbf96868bdd785579d80c0a7c9;0x0a03e51875756fa1b788ef0f2297f9bfad4a72a1c232f1021a67789e36af1446;chirocrypto.sui;20
CMLh7PA9qRgfmrdcYpBdQkuZrzS7qdYX6K4AqL2jBPxX;10;1;2024;0x2e8dbf934de7e1c24a3cd0cbeb448b0a423bb5e1c33266f90ad4ec38db025954;0x9212fc28af7dbb67f9bc61a26f7a1bf6fd89ad7824c5bc9b5a44c30f478639c6;0x1e1e3ade5de7b922997729729bb97734edcee168fe97f45a5127b587696f6a26;chiro.sui;20
8WadDNyRQuauJfXT9P2M74mtjk9idUNqihnrMv9FMU7D;10;1;2024;0x92d494f8fd432f098ca072fe5fa9cfe77b6548d9ff7b1822b4f959ece560a1c0;0xd2435f258df70a60ab3ba46a9c87c7f233c51e81ebcdd0f3746d8308f6b15153;0x10d2555fa218a48810a29398e87f4819ae3d1ad00975b327c3ea46e18d6a2b4a;blockb.sui;20
F69ajUSuagfigcLmGun5fKrEiAojH5ptxVfgJU3xCRAh;10;1;2024;0xa8ec1b0c5808eebb8b531b2212a2165d0fd9f2e0bbb88702cb2dfff7e64a2f8e;0xac09570606ccce3191949b97e1046dba7227cb44d297aea966779e3d2859d6ee;0x4ea6ee1e3f3a0b11d595d8142e778375536b9f5b12afaea77ece13b6f87b6ba6;novunomics.sui;20
3FCPvFJeJkQaR3vGU9kLMMrnZ357hQSoV33GPa9kYk4D;10;1;2024;0x22d584c32d0fafcf95ff416e419bc9b15467f536ebeed80a901efe39318b76dd;0xde108b557befce1c090de0100bfca8c1146c89d971be3ab71bac0214368a7134;0x465e7eb0e9665ceb5c0c5873cf6f44ceddc811aab47e3c8cb455583a90d3a801;00016.sui;20
4J9UMqPgMB8GnMBVCTCLcEJ7p3LEbXPe5nGD6F4c9xDT;10;1;2024;0xe15f4c28f7ce8e72ee14b7505bee1b81ab8f14069e191c9ebc3102e85c91ed20;0xaba4535c87e7019beb65c9a05a63923dce5e93d54ee1d7a9d4ee945ec1f7a502;0x7a0d59253e09239d208a2b6552dca2ff2fedaa8110f857c74211aaeff674c1c3;baldbender.sui;20
6ju5QbEBhEhWvCb1BGoqiZnb4GDKsj57LXaPr1sL16GT;10;1;2024;0x553958ab669aa1e02169d8b69aeb2b4fd4bc79e928dd7fdd57102b9d51739a05;0x2922b86174e0da44ded370da59ea7ba47e1f57869f3115d49d9fbe5147cc097b;0x5347cd066e503db87d1917f5ed6cc156d272b16661fcd30fad5f79a00894144b;mostwanted.sui;20
98iKAt2824UTseknPtFoApL6neuGRKCVHXXNGTxDqMVv;10;1;2024;0xd0333f293262a56b2721f99fe1ba7d89b512224fb9c1488e24f824e8f959d6a7;0x582d49552f89bb1af1efc40be58e571c51243c50c5510967130c87ff6f5b2f42;0xc77db82875cd597bfd4a4f02659c9ad40fc05f9af7be4496aac49d02b4b9d92a;00101.sui;20
7EECDUC3ARwQFpYLs5M1SJD4q3zZjvk3JDDmH9oLooU4;10;1;2024;0xb0e08bf9d0875ffa964bdbbcb97b741010e4a045413038fcbac046d352778483;0x7c1dd5a386b6bbb9642aae2823ff568b64921fc196b92e1d3aafd5919e4cc78f;0x4df7db70dc2beff595e74862da18e336b9734ef4002e9091b9c4783c53831d1e;00707.sui;20
5D4foTu8qMLw6u8oRd6SBSdjK8eKyZ5iAHsNQthe3LYn;10;1;2024;0x18e1b6fc4660176b2b0f5061d3a55584c1c9438311d187dab746a5cbf8a46be2;0xd0a801849a534d9a055ee8df59ae09580a2602b5042d355b969add4f37b07c9f;0xe1baefc19d21dcf77739d4d74e4390155b1db967c679ba9b44ed8284ae44f84e;inscript.sui;20
FXu9C6DHEj93KjaoyhbuNvrMjkJnHi32kQhVyVaHFN5H;9;1;2024;0xe70893978f3a36152dae4c8d16b180e8cee2cb42f0a93bd405c897fba5ec3cce;0x3d28cac5050fc49adafd631e0e4e6545128d8e391b667b26de348390e2285fee;0xb05113aaa48cae947964c19769aed203d4641659224f210217b23409bfcb66d7;web.sui;500
CnrspGoydPzF7HnRzWLgS1gCQdzkLc4edJrhkZoaWb9k;9;1;2024;0x63e0e95035b3bb8ae31b110ba512a3be964ad44a62e3f335a90185caa0f694d4;0x9efe2a9865f0dc9e7e5681e6238b51589504c8b3a523e5c35f3267a6c342cda0;0x7935178c89d430fb99294c48b36c4233b40fc021ba5ececa7fe97449db8addd9;jess.sui;100
RPAbZCRWipUYXyhjXDLJX6B5WqVVZQu9LcMVMkJzmpP;9;1;2024;0x45b4099633acbe971c9aef202348ca7df0b38f8efa4e9d749dc641927429c73a;0x878832de8ee5f5908e0b93c9f8a3b41eaa737a05dbee22f08dde12471c1ec4b3;0x18e5ebc828445ae9dc7f196677bb065cb0a66513f6115e738571e3d955ff9477;fasthold.sui;20
9vvoPT8ZHEkehgaDJTRi5uUnzg2oazg12F1nbPVJKgrQ;9;1;2024;0x7ebad217ea8242aa1d58654ebb9aab68d4710a96c6b349373a15940da5fc045f;0x2f6dbb7b1fcbf8e82bd10de1065891e8c19201a1eac22aaa90dacda136f87c46;0x119aed2d584145fc0b8d60f2d1c0891bf9aee0e9e1f2af861c35f67bc5b25400;mexc.sui;100
EQq42Da7P5V1FtE1barRTFZXHpg6z4N19Wj1QiUfco36;9;1;2024;0x7ebad217ea8242aa1d58654ebb9aab68d4710a96c6b349373a15940da5fc045f;0xfaa7b6bdd0e1b7cb09993bee26760109ff370650127a8ad13aedacd61ac7d127;0x229dec028f841e894b032758e23bfd680ab40ecd277ee9de6c229e584e49a865;cdmx.sui;100
